DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
-0.353089709199969,0.12860271631470074,-0.427554561394569,-0.06877058441134815,-0.05978605895097929,-0.29114562327826854,-0.7279727192860028,-0.8615918688757863,-0.2503089025873953,0.474078994109205,0.6547269924412231,-0.1271389760935577,-0.16930516977993346,-0.883074484686276,1.4096798482781492,184966.9307298416,0,1,0,1,0,1
-0.21539973832666365,1.3220884633578156,0.4967339337887213,0.07044356493448224,0.34676672816942095,-0.29114562327826854,-0.7279727192860028,-0.3726569498152374,-0.9978327423854104,1.215410443203347,1.2368785001635108,-0.29521146441219126,-1.0534605997965723,-0.21334768641331692,2.4506046612585495,300009.4500627274,0,1,0,1,0,1
0.05998020341994713,0.12860271631470074,-0.5859500507693185,-0.0719880320444393,-0.05978605895097929,-0.10030088923667001,-0.2356688335919006,-0.915917970993625,-0.5813684639803911,0.5311044901933698,0.6005791668193902,-0.3372295864918497,-1.068196523630183,-0.21334768641331692,-0.2557998524904911,220925.90852358093,0,1,0,1,0,1
0.17472184581436828,0.12860271631470074,-0.1470936097808266,0.23689442051695586,0.550043121729621,-0.10030088923667001,0.5848376425649363,-0.4269830519330762,2.680691834782037,-0.09617596673244269,0.09553216654939008,-0.2111752202528745,0.07718664707319009,-0.883074484686276,0.16057007270166898,175616.22721724625,0,1,0,1,0,1
1.1156033134486218,-1.064883030728414,-0.8626172015364101,-0.1431444682489347,0.1434903346092208,0.4722333128881256,-0.2356688335919006,-0.48130915405091496,-0.8947494487506632,0.5881299862775345,0.10576286171296222,-0.29521146441219126,1.4087783098558249,0.4563791118596422,-0.04761488989441104,150226.5316437466,0,1,0,1,0,1
0.1976701742932525,1.3220884633578156,1.2643170488053501,0.15751714890740656,1.1598723024102213,-0.6728350913614656,0.5848376425649363,1.4201044200734418,1.6018234015572779,0.5881299862775345,0.5895998842048249,-0.16915709817321609,-0.04873852023220998,-0.883074484686276,0.368755035297749,215898.44774214894,0,1,0,1,0,1
2.3777613797872545,0.12860271631470074,0.3176661669471149,0.032523271667560735,0.1434903346092208,-1.0545245594446626,-1.3843779002114724,-1.3505267879363352,2.871174872218004,-0.267252454984937,-0.24108265724716627,0.2510241226233679,-0.16930516977993346,-0.21334768641331692,0.16057007270166898,296021.2043771131,0,1,0,1,0,1
0.541895101476516,0.12860271631470074,1.260580982343881,-0.024952643855215752,-0.05978605895097929,1.0447675150129212,0.09253375687083418,-0.4269830519330762,-0.36172754758192144,-1.0656094001632437,-0.976944121573367,-0.2111752202528745,-0.16930516977993346,-0.883074484686276,-0.4639848150865711,221244.15666358554,0,1,0,1,0,1
-1.1333328774820328,0.12860271631470074,0.43552906818590714,-0.024952643855215752,-1.0761680267519798,0.09054384480492854,0.5848376425649363,-0.4269830519330762,-0.9385790715066294,-1.3507368805840676,-1.2696418149116624,-0.3372295864918497,-0.16930516977993346,-0.883074484686276,-0.6721697776826511,229102.7959994131,0,1,0,1,0,1
-0.6284696509465798,-1.064883030728414,-0.5069271328642128,-0.2069400636118122,0.34676672816942095,0.8539227809713227,0.5848376425649363,1.5830827264269582,-0.36172754758192144,-1.0656094001632437,-0.976944121573367,-0.2111752202528745,-0.16930516977993346,-0.883074484686276,-0.4639848150865711,95380.22099316985,0,1,0,1,0,1
-0.5137280085521586,0.12860271631470074,-0.5150986550148751,-0.08872276514102598,-0.05978605895097929,-0.10030088923667001,-0.7279727192860028,-0.6442874604044312,-0.0024694562076975858,0.3030025058567107,0.21330992550563516,-0.29521146441219126,0.2098099615756859,-0.21334768641331692,-0.8803547402787312,204243.55312879704,0,1,0,1,0,1
-0.4448830231155059,1.3220884633578156,0.6599127465594006,0.1450902083262013,0.1434903346092208,-1.4362140275278596,-0.8920740145173702,-1.404852890054174,-0.9984207926184188,-0.09617596673244269,-0.4162521207795477,-0.2531933423325329,-0.16930516977993346,-0.883074484686276,-0.04761488989441104,165534.5414246522,0,1,0,1,0,1
-0.8579529357354221,0.12860271631470074,-0.08601296109833052,-0.03835992546311601,-1.0761680267519798,-0.10030088923667001,-0.2356688335919006,0.7681911946593767,-0.2355265548406516,2.812124333559961,3.4262472651679476,-0.2531933423325329,-0.16930516977993346,2.4655595066785194,2.242419698662469,229220.37260914012,0,1,0,1,0,1
0.15177351733548405,1.3220884633578156,0.6230437165820735,0.060756665350531584,0.34676672816942095,-0.48199035731986706,-0.2356688335919006,-0.2640047455795599,0.12085469107602305,1.3864869314558412,1.5078671574230067,-0.2111752202528745,0.5085473265661563,1.1261059101326014,-0.04761488989441104,252481.9083226248,0,1,0,1,1,0
-0.5366763370310429,-1.064883030728414,-0.1253667246593306,0.23264867866688285,-1.0761680267519798,-0.6728350913614656,-1.3843779002114724,-0.4269830519330762,-0.39215265848407066,-1.2937113844999029,-1.1785636750408373,-0.29521146441219126,-0.16930516977993346,-0.883074484686276,-0.8803547402787312,140647.56593684404,0,1,0,1,1,0
0.7943267147442425,1.3220884633578156,0.9107135527295624,0.2521269998701112,-0.05978605895097929,-0.8636798254030641,-0.7279727192860028,-0.31833084769739867,-0.6860526943856582,1.5575634197083357,1.463450968664084,-0.29521146441219126,1.706176045406876,-0.21334768641331692,0.576939997893829,89084.32787608178,0,1,0,1,0,1
-0.5366763370310429,0.12860271631470074,-0.3555475461645416,-0.035285912668320714,-0.2630624525111794,-0.48199035731986706,-1.220276604980105,-0.10102643922604358,-0.5630674082413899,-1.1226348962474084,-1.0293452431428827,-0.3372295864918497,-0.16930516977993346,-0.883074484686276,-0.8803547402787312,117000.38128669599,0,1,0,1,0,1
-0.37603803767885324,0.12860271631470074,0.09397548915499959,-0.0350428496269922,0.550043121729621,-0.48199035731986706,0.09253375687083418,0.8768433988950541,-0.4123529195411657,1.6145889157925004,2.0755459744260945,-0.16915709817321609,-0.16930516977993346,-0.21334768641331692,1.4096798482781492,231828.43766693235,0,1,0,1,0,1
0.15177351733548405,-1.064883030728414,-0.6086353768565249,-0.1518430094790543,0.34676672816942095,-0.48199035731986706,-0.2356688335919006,-0.10102643922604358,0.12085469107602305,1.3864869314558412,1.5078671574230067,-0.2111752202528745,0.5085473265661563,1.1261059101326014,-0.04761488989441104,183743.23046424173,0,1,0,1,1,0
-0.7202629648621167,1.3220884633578156,2.86076290485582,0.29287586608042443,0.9565959088500212,1.4264569830961182,1.8976480044158754,1.4744305221912806,-0.9900913587885926,0.474078994109205,0.3570387160963071,-0.2111752202528745,-0.16930516977993346,-0.21334768641331692,0.9933099230859891,394895.32598680095,0,1,0,1,0,1
-1.156281205960917,1.3220884633578156,2.476758284294453,0.1721607924089115,0.7533195152898211,0.6630780469297242,0.5848376425649363,0.931169501012893,1.6886180138555846,0.01787502543588685,-0.14875687162468604,0.33506036678268464,2.4523496431633425,2.4655595066785194,0.7851249604899091,521919.0573998705,0,1,0,1,0,1
-0.5366763370310429,0.12860271631470074,0.44599254131783783,-0.024952643855215752,-1.0761680267519798,1.2356122490545198,0.25663505210220156,-0.4269830519330762,0.777772613387196,-0.8945329119107495,-0.8634083581727493,-0.3372295864918497,-0.16930516977993346,-0.883074484686276,-0.6721697776826511,127200.02651097006,0,1,0,1,0,1
-0.054761438974474025,-1.064883030728414,-0.7571741311001619,-0.18997981459074423,0.7533195152898211,1.998991185220914,1.4053441187217732,0.6052128883058604,-0.652891538774142,1.215410443203347,1.0387523548006747,-0.1271389760935577,-0.16930516977993346,-0.21334768641331692,1.201494885682069,215083.96905610108,0,1,0,1,0,1
0.08292853189883136,1.3220884633578156,3.275746837776622,-0.024952643855215752,-0.05978605895097929,-1.2453692934862612,-1.8766817859055744,-0.4269830519330762,-0.9473689518456982,0.3030025058567107,-0.016755951099572383,-0.3372295864918497,-0.5109106768318166,3.1352863049514785,0.368755035297749,571069.0526003882,0,1,0,1,0,1
2.285968065871718,1.3220884633578156,0.3138244188771452,0.12452055586068299,-0.2630624525111794,-0.8636798254030641,-1.3843779002114724,-1.13322237946498,-0.8241521317345091,-0.03915047064827792,0.0650896102090047,-0.1271389760935577,0.4201317835644924,0.4563791118596422,0.16057007270166898,241718.0995266293,0,1,0,1,0,1
0.541895101476516,0.12860271631470074,1.3835433405198,-0.024952643855215752,-1.0761680267519798,1.4264569830961182,0.5848376425649363,-0.4269830519330762,-0.36172754758192144,-1.0656094001632437,-0.976944121573367,-0.2111752202528745,-0.16930516977993346,-0.883074484686276,-0.4639848150865711,244145.8270685723,0,1,0,1,0,1
-0.5366763370310429,1.3220884633578156,2.6518605868011242,-0.4467827828181598,-0.05978605895097929,1.6173017171377169,0.5848376425649363,1.8003871348983131,-0.39215265848407066,-1.2937113844999029,-1.1785636750408373,-0.29521146441219126,-0.16930516977993346,-0.883074484686276,-0.8803547402787312,337299.86793644377,0,1,0,1,1,0
-0.6284696509465798,0.12860271631470074,0.43786677069969954,-0.024952643855215752,-1.0761680267519798,-0.10030088923667001,0.5848376425649363,-0.4269830519330762,-0.36172754758192144,-1.0656094001632437,-0.976944121573367,-0.2111752202528745,-0.16930516977993346,-0.883074484686276,-0.4639848150865711,173910.92372317292,0,1,0,1,0,1
-0.6284696509465798,-1.064883030728414,-0.7121977069953371,0.12187015693181515,-1.0761680267519798,-1.0545245594446626,-0.7279727192860028,1.5830827264269582,-0.7072403251004324,-1.4077623766682323,-1.2935966133434411,-0.3372295864918497,-0.16930516977993346,-0.883074484686276,-0.8803547402787312,95338.19854860756,0,1,0,1,0,1
-0.9038495926931905,0.12860271631470074,-0.40715625564668145,-0.048232177748753775,-0.05978605895097929,-0.8636798254030641,-0.7279727192860028,-0.69861356252227,-0.9969951745405708,0.6451554823616993,0.1596611581844642,-0.3372295864918497,-0.16930516977993346,-0.21334768641331692,-0.6721697776826511,213374.16640304858,0,1,0,1,0,1
-0.008864782016705564,0.12860271631470074,-0.8737826076839416,-0.1483745462775161,0.1434903346092208,0.09054384480492854,-0.7279727192860028,-1.0788962773471413,-0.9340739348809078,0.5881299862775345,0.43040028629362925,2.0157852499690208,1.7075156748462952,1.1261059101326014,3.0751595490467896,283877.6171417454,0,1,0,1,0,1
0.24356683125102097,-1.064883030728414,-0.7521352177205234,-0.2013273777622535,0.550043121729621,0.6630780469297242,0.42073634733356896,-0.04670033710820482,1.5248895803608136,1.5575634197083357,1.2373775584641729,-0.0851208540138993,-0.16930516977993346,-0.21334768641331692,0.9933099230859891,189007.23894421052,0,1,0,1,0,1
-0.5366763370310429,0.12860271631470074,0.392070611072668,0.034037860473698424,-1.0761680267519798,0.09054384480492854,0.25663505210220156,-0.4269830519330762,-0.8501502194227909,-1.2937113844999029,-1.2184883390938017,-0.3372295864918497,-0.16930516977993346,-0.883074484686276,-0.8803547402787312,178721.70633739038,0,1,0,1,0,1
-0.14655475289001094,-1.064883030728414,-1.1175219637999008,-0.21620505893986522,-0.05978605895097929,-0.29114562327826854,-0.7279727192860028,-0.69861356252227,-0.6949212258647038,-0.03915047064827792,-0.24307889044981448,-0.3372295864918497,0.012884433981070902,-0.21334768641331692,-0.6721697776826511,154928.80993818038,0,1,0,1,0,1
